Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7FHj19QQigvMH1onMYRNLn,"I Want You","Retired from Sad, New Career in Business","Mitski",2013-08-01,183792,73,false,60727spb0sfh9ijzix1ya4dxi,2025-09-20T07:43:20Z,"","Good Harbor",0.339,0.292,3,-11.294,1,0.0348,0.514,0,0.0713,0.0655,131.702,3
spotify:track:3oBNQdDbNrs8wQbcZ3BXwP,"Velvet Ring - 2023 Remaster","Masterpiece (2023 Remaster)","Big Thief",2016,155938,77,false,60727spb0sfh9ijzix1ya4dxi,2025-09-20T07:43:30Z,"","4AD",0.318,0.401,0,-11.944,1,0.0337,0.436,0.00564,0.151,0.277,138.528,4
spotify:track:6XrTwqp0vMc2Z3m4ttoyRe,"Michelle","Party Favors","Sir Chloe",2020-10-23,214087,69,false,60727spb0sfh9ijzix1ya4dxi,2025-09-20T07:43:36Z,"","Terrible Records",0.366,0.439,4,-5.238,1,0.0298,0.0781,0.0000192,0.108,0.11,115.94,3
spotify:track:1yYlpGuBiRRf33e1gY61bN,"Night Shift","Historian","Lucy Dacus",2018-03-02,391829,66,true,60727spb0sfh9ijzix1ya4dxi,2025-09-20T07:43:47Z,"","Matador",0.48,0.311,9,-7.887,1,0.0258,0.313,0.0000152,0.113,0.162,86.15,4
spotify:track:171WZ8005jWCCvrefjPNxM,"Texas Reznikoff","Bury Me At Makeout Creek","Mitski",2014-11-11,132000,54,false,60727spb0sfh9ijzix1ya4dxi,2025-09-20T07:43:53Z,"","Dead Oceans",0.389,0.263,2,-9.752,1,0.0324,0.0613,0.00000119,0.0936,0.367,73.017,3
