Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3dE1lStCWYgkmyikvwmFUU,"Kids","Canyons","Young Gun Silver Fox",2020-08-07,187720,42,false,60727spb0sfh9ijzix1ya4dxi,2025-02-21T16:07:41Z,"yacht rock,aor","Karma Chief Records",0.833,0.639,2,-6.801,1,0.0314,0.239,0.0000485,0.0907,0.911,106.963,4
spotify:track:4b9ie6896zo8EcEPxGmUum,"State of Being","Tattooed at 17","Michele Leigh",2021-06-17,164883,14,false,60727spb0sfh9ijzix1ya4dxi,2025-02-21T16:15:28Z,"","Michele Leigh",0.705,0.275,2,-17.097,1,0.04,0.7,0,0.185,0.666,80.009,4
spotify:track:2BXbixqzxYbdjW36Oqpohh,"Beachwalk","Angel Villa","CHS",2021-09-23,194733,27,false,60727spb0sfh9ijzix1ya4dxi,2025-02-21T16:18:27Z,"","베리하이컴퍼니",0.515,0.843,7,-5.549,1,0.0329,0.0926,0.78,0.274,0.522,102.424,4
spotify:track:0AcPmazldVfob4rNyL2TSM,"LION LE TSUNAMI","S/O DIEU","Jeune Lion",2024-03-14,129287,42,true,60727spb0sfh9ijzix1ya4dxi,2025-03-02T18:05:38Z,"rap ivoire,french rap","Jah Productions & Haile Productions",0.751,0.568,6,-8.636,0,0.284,0.252,0,0.204,0.7,120.086,4
spotify:track:7FDx81jYxHRGR2rQ7yjdUP,"What Is This Feeling","Let's Stay Together","Al Green",1972,222596,38,false,60727spb0sfh9ijzix1ya4dxi,2025-03-04T03:58:54Z,"soul,classic soul,motown,soul blues","Fat Possum",0.574,0.564,0,-6.105,1,0.0469,0.404,0.00211,0.083,0.823,138.35,3
spotify:track:3VvXwiETzZ7nGRk11n1mTp,"Old Time Lovin'","Let's Stay Together","Al Green",1972,198529,42,false,60727spb0sfh9ijzix1ya4dxi,2025-03-04T03:59:06Z,"soul,classic soul,motown,soul blues","Fat Possum",0.658,0.481,9,-6.195,1,0.0586,0.669,0.0064,0.127,0.488,76.155,4
spotify:track:2pYCyEwJ0xKnWbuQkqNHgp,"Love and Happiness","Greatest Hits","Al Green",1975-05-29,303533,53,false,60727spb0sfh9ijzix1ya4dxi,2025-03-04T04:01:33Z,"soul,classic soul,motown,soul blues","Fat Possum",0.825,0.43,8,-10.879,0,0.146,0.296,0.00513,0.0812,0.738,99.753,4
spotify:track:0KMGxYKeUzK9wc5DZCt3HT,"If You Leave Me Now","Chicago X","Chicago",1976-06-14,235373,79,false,60727spb0sfh9ijzix1ya4dxi,2025-03-08T14:36:43Z,"yacht rock,soft rock","Rhino",0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4
spotify:track:3B0ms7Xlxl16tRztKHpcu9,"Summer Breeze","Summer Breeze","Seals and Crofts",1972,205480,71,false,60727spb0sfh9ijzix1ya4dxi,2025-03-08T14:41:34Z,"yacht rock,soft rock","Warner Records",0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,4
spotify:track:31AqPCVn9DPDiq4IfBU6WG,"Pretty Things","Capacity","Big Thief",2017-06-09,184600,48,false,60727spb0sfh9ijzix1ya4dxi,2025-03-08T15:09:32Z,"","4AD",0.467,0.197,1,-13.803,1,0.033,0.938,0.000124,0.295,0.241,111.68,3
spotify:track:6lUXneXZ9jc3HSMHgd8oqh,"How Can You Mend a Broken Heart","Let's Stay Together","Al Green",1972,383502,71,false,60727spb0sfh9ijzix1ya4dxi,2025-03-11T11:44:56Z,"soul,classic soul,motown,soul blues","Fat Possum",0.467,0.42,4,-6.957,1,0.0398,0.509,0.0000256,0.0707,0.365,146.512,3
spotify:track:6jOZXCgbIsBZiYJGpRsL5O,"Akira","Songs About You Specifically","MICHELLE",2024-09-27,163931,47,true,60727spb0sfh9ijzix1ya4dxi,2025-03-11T11:55:12Z,"bedroom pop","Atlantic Records",0.841,0.64,4,-3.954,0,0.0324,0.48,0.0434,0.125,0.918,98.026,4
spotify:track:4K1Pg0FLno1ltzX3jeqT83,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","GNX","Kendrick Lamar;Wallie the Sensei;Siete7x;Roddy Ricch",2024-11-22,131240,71,true,60727spb0sfh9ijzix1ya4dxi,2025-03-11T11:59:58Z,"hip hop,west coast hip hop,melodic rap","pgLang, under exclusive license to Interscope Records",0.796,0.536,6,-7.93,1,0.109,0.0552,0,0.112,0.662,83.492,4
spotify:track:6WkkmS8a1dwNBgoJel7LW5,"구름들의 보금자리","4월과 5월","4월과 5월",2006-11-03,173586,15,false,60727spb0sfh9ijzix1ya4dxi,2025-03-11T19:35:08Z,"","RIAK",0.194,0.547,9,-6.017,1,0.032,0.295,0.0000103,0.084,0.358,190.319,4
spotify:track:3SkXogdDdL4e3h2IbJF9Kt,"Flowers","Stereotype A","Cibo Matto",1999,179133,47,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T00:13:52Z,"shibuya-kei,trip hop,art pop","Rhino/Warner Records",0.737,0.754,9,-6.611,0,0.0337,0.297,0.000294,0.046,0.909,132.468,4
spotify:track:5Gqo7K8PetWf6SuXJGPGfJ,"Dewy Roses","Her Abiding Memory","Pitcher56",2008-01-01,288506,42,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T00:19:16Z,"shibuya-kei,japanese indie","TKO new music corporation",0.502,0.59,4,-9.556,1,0.0374,0.115,0.268,0.871,0.391,138.955,4
spotify:track:42Hpc8XPge3luc59kd05DL,"Touch","Touch","Alice Phoebe Lou",2020-06-26,208050,0,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T19:28:23Z,"","Alice Phoebe Lou",0.64,0.552,8,-9.467,1,0.0233,0.0846,0.00049,0.162,0.815,98.066,4
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,"Lovers Always Lose","Meet Me After Practice","Boys Go To Jupiter",2025-02-28,299707,41,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T19:31:35Z,"","Many Hats Distribution",0.193,0.668,7,-5.125,0,0.0418,0.545,0,0.144,0.273,203.873,3
spotify:track:11HRSkKS5nDZB0921Kwne1,"All My Candles","Equus Asinus","Men I Trust",2025-03-19,169225,53,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T19:37:03Z,"bedroom pop,indie pop","Independent",0.803,0.124,4,-19.872,1,0.0321,0.933,0.0989,0.105,0.609,142.043,4
spotify:track:2Spxk1qF1CePLePPO5AHtO,"Bethlehem","Equus Asinus","Men I Trust",2025-03-19,199550,48,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T20:12:49Z,"bedroom pop,indie pop","Independent",0.727,0.294,7,-14.554,1,0.0294,0.627,0.846,0.1,0.775,89.018,4
spotify:track:199B05lG6hBgawhiiY12Ct,"The Landkeeper","Equus Asinus","Men I Trust",2025-03-19,224708,53,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T20:29:26Z,"bedroom pop,indie pop","Independent",0.575,0.128,4,-15.294,0,0.0371,0.872,0.752,0.0932,0.345,147.863,4
spotify:track:7DuXqTgphrMZUA0cRU92TL,"Girl (2025)","Equus Asinus","Men I Trust",2025-03-19,211300,43,false,60727spb0sfh9ijzix1ya4dxi,2025-03-21T20:41:35Z,"bedroom pop,indie pop","Independent",0.618,0.173,9,-15.124,0,0.0284,0.743,0.789,0.111,0.202,75.006,4
spotify:track:1SGvjfc85yzqKXsfKcCxn2,"heart pt. 6","GNX","Kendrick Lamar",2024-11-22,292461,72,true,60727spb0sfh9ijzix1ya4dxi,2025-08-13T19:36:10Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.704,0.647,9,-7.664,1,0.325,0.27,0,0.109,0.585,80.998,4
