Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3xLOD2jhRXA9CVEfNRHt6C,"What Doesn't Kill You Makes You Paranoid","Blame My Ex","The Beaches",2023-09-15,231518,48,true,60727spb0sfh9ijzix1ya4dxi,2023-12-26T00:38:33Z,"","The Beaches",0.42,0.732,4,-4.853,1,0.0374,0.00398,0,0.356,0.627,57.966,4
spotify:track:4sOX1nhpKwFWPvoMMExi3q,"Primadonna","Electra Heart (Deluxe)","MARINA",2012-04-27,221075,74,false,60727spb0sfh9ijzix1ya4dxi,2023-12-26T21:27:23Z,"","Atlantic Records UK",0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,4
spotify:track:7yBjQ29XKxHlxuqycHuvmm,"Wet","Maggot","Dazey and the Scouts",2017-04-13,171575,72,false,60727spb0sfh9ijzix1ya4dxi,2024-02-02T16:24:09Z,"riot grrrl,queercore","16 Entertainment LLC, under exclusive license from Dazey and The Scouts",0.509,0.922,9,-5.597,0,0.0524,0.0167,0.0000126,0.712,0.649,95.921,4
spotify:track:02b5L9jExmkRTdUTqXFzmR,"Primadonna","Electra Heart","MARINA",2012-04-27,221075,41,false,60727spb0sfh9ijzix1ya4dxi,2024-02-02T16:24:23Z,"","Atlantic Records UK",0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,4
spotify:track:7ArllcQI3c3ee43yKFSwBs,"Maggot","Almost Famous","Slutever",2016-03-11,146593,48,true,60727spb0sfh9ijzix1ya4dxi,2024-02-02T16:24:29Z,"riot grrrl,queercore","Slutever",0.309,0.957,0,-6.851,1,0.153,0.000818,0.00000472,0.133,0.132,125.594,4
spotify:track:3FmsKw8ie3KLC5273nH6wD,"Dead Weight","Use Me","PVRIS",2020-08-28,207000,47,false,60727spb0sfh9ijzix1ya4dxi,2024-02-02T16:24:37Z,"","Warner Records",0.599,0.915,4,-2.087,0,0.0664,0.00593,0.00943,0.484,0.59,119.004,4
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!","Good Luck, Babe!","Chappell Roan",2024-04-05,218423,90,false,60727spb0sfh9ijzix1ya4dxi,2024-05-12T18:43:23Z,"","Chappell Roan PS/ Island",0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
spotify:track:5N3hjp1WNayUPZrA8kJmJP,"Please Please Please","Please Please Please","Sabrina Carpenter",2024-06-06,186365,80,true,60727spb0sfh9ijzix1ya4dxi,2024-09-13T09:36:57Z,"pop","Island Records",0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
spotify:track:1yOL7ZiXGx5ULeLoktAUAg,"Bubblegum Bitch","Electra Heart","MARINA",2012-04-27,154666,47,true,60727spb0sfh9ijzix1ya4dxi,2024-10-01T01:53:28Z,"","Atlantic Records UK",0.495,0.856,0,-5.123,0,0.0311,0.000219,0,0.103,0.609,158.024,4
spotify:track:7uSzsW1k91zAJTWA7JIfQv,"run!","ceremonial contrafact (empathogen deluxe)","WILLOW",2024-09-27,188680,32,false,60727spb0sfh9ijzix1ya4dxi,2024-11-07T13:48:31Z,"","Three Six Zero Recordings",0.693,0.681,0,-6.636,1,0.0406,0.204,0.207,0.075,0.522,96.027,4
