Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1UH4viviUjZnS9aWgPGrk0,"La vie en rose - Single Version","The Best Of The Decca Years Volume One: The Singer","Louis Armstrong",1989-01-01,204400,57,false,60727spb0sfh9ijzix1ya4dxi,2019-07-26T03:42:01Z,"jazz,swing music,vocal jazz,big band","Geffen*",0.579,0.0766,0,-12.544,1,0.0582,0.866,0.00411,0.091,0.271,70.354,4
spotify:track:0F845nujLVqCb0XMZCh5Pc,"I Fall In Love Too Easily","Chet Baker Sings","Chet Baker",1956,201440,69,false,60727spb0sfh9ijzix1ya4dxi,2019-07-26T03:37:47Z,"jazz,cool jazz,vocal jazz,jazz ballads","Blue Note Records",0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,4
spotify:track:0gDyuX5rdHulQTUyrIdSR1,"Oh My Love - Remastered 2010","Imagine","John Lennon",1971-09-09,168106,57,false,60727spb0sfh9ijzix1ya4dxi,2019-07-25T16:24:18Z,"christmas","EMI Catalogue",0.529,0.104,9,-19.669,1,0.0392,0.985,0.291,0.109,0.183,135.235,4
spotify:track:6bLy8YiVKRpUzwWZG6lVDq,"Autumn Leaves","Clapton","Eric Clapton",2010-09-27,340786,0,false,60727spb0sfh9ijzix1ya4dxi,2019-07-25T16:16:30Z,"blues,blues rock,classic rock","Reprise",0.549,0.188,11,-17.402,0,0.0309,0.795,0.682,0.11,0.198,82.745,4
spotify:track:5ZPbqdt0JiuUnxHUyEeKLg,"La Fille Aux Cheveux De Lin, L. 117","And the Things that Remain","Claude Debussy;Ezio Bosso",2016-11-25,207600,39,false,60727spb0sfh9ijzix1ya4dxi,2019-07-25T00:49:23Z,"impressionism,classical,classical piano,neoclassical","Sony Classical",0.372,0.00297,6,-31.65,1,0.057,0.995,0.951,0.0587,0.226,89.567,3
spotify:track:3ziJFd6JeioC8Xfct0UXpJ,"Moonlight Serenade","Ultimate Big Band Collection: Glenn Miller","Glenn Miller",2010-08-03,202760,50,false,60727spb0sfh9ijzix1ya4dxi,2019-07-24T17:33:16Z,"big band,swing music,jazz","Masterworks Jazz",0.342,0.126,3,-11.857,1,0.0265,0.862,0.0998,0.146,0.147,77.873,3
spotify:track:4w9Uex2WJC3QCawt8vLM05,"Junk - Remastered 2011","McCartney (Archive Collection)","Paul McCartney",1970-04-17,115293,40,false,60727spb0sfh9ijzix1ya4dxi,2019-07-23T21:02:57Z,"","Paul McCartney Catalog",0.712,0.0862,9,-17.696,1,0.0325,0.814,0.000259,0.191,0.315,90.666,3
spotify:track:57bIqEtD8sO3NsagJSaZsb,"Cry Me A River","HMV Easy: The Julie London Collection","Julie London",1999-01-01,169200,21,false,60727spb0sfh9ijzix1ya4dxi,2019-07-22T02:27:06Z,"vocal jazz,jazz,adult standards","EMI Gold Commercial Exclusive",0.395,0.0426,4,-18.823,0,0.0506,0.978,0.00294,0.114,0.125,70.074,4
